ID чека,Тип,Дата/Час,Фіскальний номер,Тип оплати,Сума (грн),Фіскальний номер ПРРО,Локальный номер ПРРО,Штрихкод,Шапка,Службова інформація,Знижка на чек
a0465647-5ee0-4699-8254-6b91ed6472c8,SELL,2022-12-23 21:52:09,RSSUfTLmHv4,Готівка,405,4000330381,1,,,,
a06aeb9b-b2f6-4015-9e9b-8202e45d34d7,SELL,2022-12-18 20:31:24,oyb2ZSAt6Rk,Готівка,85,4000330381,1,,,,
a0c794ce-438e-4ab4-9205-3cfc9e74d742,SELL,2022-12-07 17:34:51,yLmD46IwwRI,Картка,150,4000330381,1,,,,
a0cba773-a762-4d29-a721-50806e8c4faa,SELL,2022-12-03 3:04:10,0a4VpAyUBnQ,Готівка,300,4000330381,1,,,,
a10a0763-0e82-466d-923f-992b19d01897,SELL,2022-12-20 22:01:19,3FXmpJ-79xE,Картка,150,4000330381,1,,,,
a166dc9b-07a5-4cbc-8399-26ee0c2e8e3f,SELL,2022-12-18 20:15:49,ee8lPEqCgSM,Готівка,590,4000330381,1,,,,
a1e381fa-8e50-4f2d-9b96-f77a1a73606e,SELL,2022-12-04 18:43:49,mpJ_32XH9l8,Готівка,270,4000330381,1,,,,
a2061410-3ba8-4a35-bbb7-e14dde659edc,SELL,2022-12-16 21:24:13,YxGEo-ieOvk,Готівка,395,4000330381,1,,,,
a228bbf5-2a72-4a76-940d-c009c43d1824,SELL,2022-12-03 3:13:42,OQYGkttL6pU,Готівка,850,4000330381,1,,,,
a32ac7b2-d487-4324-b89b-3388badb2949,SELL,2022-12-18 23:27:21,tc8NU7FGzIo,Готівка,160,4000330381,1,,,,
a34553bf-601a-4d43-a276-0a31cf5e6233,SELL,2022-12-10 20:44:02,OnTIp8ChQmU,Готівка,425,4000330381,1,,,,
a36ed216-4abc-4c72-a5e9-3ad0f6823e3d,SELL,2022-12-03 1:59:25,LOmJWC0MIC0,Готівка,135,4000330381,1,,,,
a3de4fa3-1fad-4277-81a5-603ea302c1fe,SELL,2022-12-07 17:33:48,tEiiX232YDc,Картка,265,4000330381,1,,,,
a3e14975-00a8-4d99-ae3b-b5ced5ca491e,SELL,2022-12-23 23:24:42,Hwrg9ekVlnM,Готівка,250,4000330381,1,,,,
a41432e4-9441-4af2-97cd-e6a049a2e318,SELL,2022-12-23 23:02:49,CImho7Ez3lI,Готівка,550,4000330381,1,,,,
a4888e2f-e807-494a-bedb-419afa424730,SELL,2022-12-23 22:03:50,ps6W9WbZAUk,Готівка,250,4000330381,1,,,,
a494312b-c598-4c96-8d09-432444f40410,SELL,2022-12-18 20:55:43,fZtJRPS6smg,Готівка,535,4000330381,1,,,,
a4ebbca2-2586-462f-ae78-8c5fef23ea17,SELL,2022-12-03 2:37:04,-xWAPGGdaVQ,Готівка,90,4000330381,1,,,,
a52bc5c9-9522-4ad4-8613-cdc28e2e5e2d,SELL,2022-12-03 2:25:26,6kG7U9-mhkc,Готівка,510,4000330381,1,,,,
a5553e33-e285-4044-ac55-f347e16c6f34,SELL,2022-12-18 23:24:11,ONt-XQU9qCE,Готівка,475,4000330381,1,,,,
a562d75d-cd76-48f2-b336-059c8f7b4642,SELL,2022-12-18 20:21:16,6_4gCE7BiY4,Готівка,210,4000330381,1,,,,
a58d30c8-55ed-47d8-87da-a7003d42a036,SELL,2022-12-03 3:22:10,ynzYz2lH934,Готівка,220,4000330381,1,,,,
a5e90cf6-be2a-44b6-8478-946f963fa901,SELL,2022-12-18 20:49:06,W0EtFc5oZb4,Готівка,75,4000330381,1,,,,
a629a82a-5de9-4fa9-8f4d-c1252de0208c,SELL,2022-12-10 20:35:13,ZMLONAE3IKU,Готівка,540,4000330381,1,,,,
a63cc895-94e5-4fc9-bf95-ab1542f9b8ac,SELL,2022-12-30 20:56:24,UXaoDUY5onU,Картка,885,4000330381,1,,,,
a641cdf4-cc5f-4138-8ef3-4746f469aefa,SELL,2022-12-10 23:31:11,8XhLgKdGGhI,Готівка,405,4000330381,1,,,,
a643d6b3-3ebc-40d5-8923-ec2ce57a1d27,SELL,2022-12-03 2:54:23,919u7fUSaHY,Готівка,200,4000330381,1,,,,
a653d58d-9466-462c-9dc4-08767798b601,SELL,2022-12-14 23:39:07,bJiHIk9iWHY,Картка,90,4000330381,1,,,,
a6b9fe55-90bf-4352-b0e0-0ad9a3938c79,SELL,2022-12-10 22:00:43,dHe9NioeUaw,Готівка,340,4000330381,1,,,,
a6ff189c-2104-4bce-85d8-ea917c93eedd,SELL,2022-12-10 20:14:03,KfaXBVHB1jM,Готівка,160,4000330381,1,,,,
a810c3b6-f95a-4d33-8652-d539bfcfbc3f,SELL,2022-12-10 23:09:29,fYISTYjaoBE,Готівка,70,4000330381,1,,,,
a8a14ca9-18f7-4653-a06c-1947ffc44a11,SELL,2022-12-16 20:17:54,qXUGlwtxL6o,Готівка,380,4000330381,1,,,,
a8a9863b-39aa-4037-a76f-bcb63ad82ce2,SELL,2022-12-16 20:48:54,Cn1QcYnkqUw,Готівка,140,4000330381,1,,,,
a922ec5d-69d8-463f-9b88-5671e44e990f,SELL,2022-12-16 20:50:45,V_7rzadoSCI,Готівка,240,4000330381,1,,,,
a9421001-8b1d-4128-8e96-69a7ea448e8b,SELL,2022-12-18 21:00:52,WKnThrfIBQQ,Готівка,70,4000330381,1,,,,
a998393a-3e01-4027-8bd7-b0488abd2ff4,SELL,2022-12-10 22:11:48,AJSe2cXSlFc,Готівка,235,4000330381,1,,,,
a99d3db3-8d4e-426e-985c-0244ea50e04f,SELL,2022-12-03 2:44:10,mWVVfBCwA6o,Готівка,195,4000330381,1,,,,
a9aa0f89-2d74-44c3-b198-23fcf129dfed,SELL,2022-12-29 20:33:59,w95fIywQtaE,Картка,480,4000330381,1,,,,
a9d046fe-cf4e-4675-8137-adddd1e74744,SELL,2022-12-03 3:01:48,MTz0uryRc8E,Готівка,160,4000330381,1,,,,
a9d71b2a-48c3-4e7d-809f-2efcc8085752,SELL,2022-12-23 22:33:17,znDwrPeoe7E,Готівка,525,4000330381,1,,,,
a9ea1542-726b-42ea-80eb-30cfd9872074,SELL,2022-12-16 20:20:06,e47vBSkHWTk,Готівка,325,4000330381,1,,,,
a9f8828d-533b-423d-a3c8-cfceef15e219,SELL,2022-12-03 2:52:11,DxhR9OVvdqY,Готівка,70,4000330381,1,,,,
aa0a4a41-7364-49b3-9841-c0f1aba8a443,SELL,2022-12-03 2:15:24,BcYFFrTnwMc,Готівка,450,4000330381,1,,,,
aa956d78-3f33-4a2b-a292-7358af43410d,SELL,2022-12-23 22:52:46,_23LZMV59sM,Готівка,170,4000330381,1,,,,
aae7a236-f050-480f-93fb-5241c5958380,SELL,2022-12-18 21:03:54,rAqoltih8Sw,Готівка,485,4000330381,1,,,,
ab32a9aa-fb18-4157-a68b-40d50b25dbff,SELL,2022-12-03 3:04:36,nFywISxFKKc,Готівка,520,4000330381,1,,,,
abeda493-3f15-4361-a84b-03d34d6af767,SELL,2022-12-18 21:21:56,A-NvLxuUZKU,Готівка,495,4000330381,1,,,,
ac748eb3-2128-4b3a-8240-1ddd352027af,SELL,2022-12-04 23:39:47,oZXs26bV6SI,Картка,95,4000330381,1,,,,
acbd455d-d154-4b71-82d4-90cf0b5f1402,SELL,2022-12-23 23:04:53,KcY7xmvECf0,Готівка,185,4000330381,1,,,,
ace7367e-a0b4-4bc1-9de7-a63344bf56db,SELL,2022-12-23 22:44:25,kMGAJD4_7iE,Готівка,104,4000330381,1,,,,
ad1ae3be-13fa-4700-ad02-9c4b5f43be15,SELL,2022-12-10 20:28:20,b4SD24E0-34,Готівка,200,4000330381,1,,,,
ad9ea3cc-b07f-4947-aaa3-532445e95950,SELL,2022-12-23 22:41:31,gxzRz8QVImc,Готівка,410,4000330381,1,,,,
adbccb0a-a4ad-4250-8a21-f2725bc390a8,SELL,2022-12-23 15:27:56,Wax_uxM1wyQ,Картка,200,4000330381,1,,,,
adfde55d-0278-4d9f-a2da-a01c16768c95,SELL,2022-12-08 20:50:04,LfEBWTmxPdg,Картка,175,4000330381,1,,,,
ae091e9e-4b77-491a-b6ec-0ad4cf02b8d0,SELL,2022-12-03 2:00:43,hpaij3UK1r8,Готівка,475,4000330381,1,,,,
ae58f2ae-ed54-45b5-a4dc-21c0d9d281e0,SELL,2022-12-10 22:15:34,OPLW9PcctRg,Готівка,550,4000330381,1,,,,
aeac43f0-6bcf-41fe-96b4-fcf585acd904,SELL,2022-12-03 2:07:16,bLp8603jF7M,Готівка,1625,4000330381,1,,,,
aeb106b8-bbc7-414c-b028-904346e267ed,SELL,2022-12-10 23:16:24,MS7VDJaoObg,Готівка,265,4000330381,1,,,,
aeb3db71-a39e-4f7c-bca1-86d0ec3771fe,SELL,2022-12-18 21:32:45,l8WTXeAUCd4,Готівка,170,4000330381,1,,,,
aec2082b-e6d4-401d-aa56-0eb7fb505102,SELL,2022-12-16 21:26:03,6HtxjIirqHs,Готівка,220,4000330381,1,,,,
aed446dd-0dab-410e-ae21-558e472e3153,SELL,2022-12-30 20:25:47,P3OWooDEEPw,Картка,70,4000330381,1,,,,
af49e178-e946-4342-b969-5e15762f6029,SELL,2022-12-04 18:42:44,IFtQyzEPIoc,Готівка,240,4000330381,1,,,,
af7821f1-505e-44ed-9e25-88a9b644676d,SELL,2022-12-10 21:37:25,VOj-OYK92dE,Готівка,280,4000330381,1,,,,
af908447-6147-4a97-b286-2bdeffa69eda,SELL,2022-12-06 17:16:09,kKPP9WRVF64,Картка,390,4000330381,1,,,,
afeb3659-f7fc-493c-add3-3fa06db00811,SELL,2022-12-23 23:26:51,QyGEZ0HoUio,Готівка,485,4000330381,1,,,,
afef6e74-c1e0-4326-872a-ee49e2506ea5,SELL,2022-12-23 0:40:53,ipd_3TR_53I,Картка,540,4000330381,1,,,,
aff97679-ba16-4690-8bf6-d9114d178169,SELL,2022-12-16 20:09:52,HQesCl6Sviw,Готівка,135,4000330381,1,,,,
afff50cd-7fce-42e4-a94d-5092d2d3d035,SELL,2022-12-10 20:52:09,RFLxWce98QY,Готівка,390,4000330381,1,,,,
b0844d3a-7ff4-4b22-9a90-fabd9729599f,SELL,2022-12-10 23:38:56,Z9we6xgS7yo,Готівка,480,4000330381,1,,,,
b08851e1-418b-4e11-b276-a83bd806aa63,SELL,2022-12-04 18:29:03,eRC84S0kYH0,Готівка,405,4000330381,1,,,,
b1850042-7bcd-4705-a3dd-bd25a0e97b27,SELL,2022-12-04 18:29:58,GAKjk2wDTPE,Готівка,485,4000330381,1,,,,
b1e94ec6-ca1b-4d13-bc4f-bbe52cac7a8e,SELL,2022-12-10 20:13:30,x052Y-efVzM,Готівка,465,4000330381,1,,,,
b24d0b13-d4c2-4beb-8f0a-834df3685792,SELL,2022-12-16 21:32:32,zuLkmDk6Bgs,Готівка,3300,4000330381,1,,,,
b252a4bb-60c5-4a1d-9042-3954edc726f4,SELL,2022-12-01 22:03:58,1LzCdhd54ok,Картка,205,4000330381,1,,,,
b25564d4-d0c4-4e87-9980-6d24fd54c03d,SELL,2022-12-10 22:16:19,GHClnkbQIOI,Готівка,2860,4000330381,1,,,,
b258245b-d8d8-49bc-a50b-e4fcff4b667e,SELL,2022-12-26 14:07:20,MAtHe2lI0Oc,Картка,140,4000330381,1,,,,
b27632d7-39a2-4dfa-8384-84de13c783a6,SELL,2022-12-18 21:32:17,IBw7irfvj_U,Готівка,185,4000330381,1,,,,
b2c08f69-30ab-42c0-b705-970bf52713e7,SELL,2022-12-23 22:35:52,UM6s0iKm5Kg,Готівка,3250,4000330381,1,,,,
b2c3ad5d-66e3-42b9-a2dc-026417e3b134,SELL,2022-12-15 14:46:59,2FVckKR00sM,Картка,120,4000330381,1,,,,
b36a49f7-081f-4912-b881-0ee521140aae,SELL,2022-12-18 20:35:13,BXdIOZQ_Tfs,Готівка,360,4000330381,1,,,,
b41dc1c5-f6ba-419d-ab06-682838de4e45,SELL,2022-12-16 15:55:40,TLNd5UKZ980,Картка,340,4000330381,1,,,,
b485b50c-7ba7-4d1f-a32e-2a937f73ba85,SELL,2022-12-23 23:19:18,3bkJFUMWEEA,Готівка,325,4000330381,1,,,,
b48a9352-5e58-436e-b580-d58394ae1caf,SELL,2022-12-04 17:34:52,9QuhkuKq3VY,Готівка,670,4000330381,1,,,,
b51b8f8b-fbdf-48be-aeef-43225ac54655,SELL,2022-12-06 17:20:43,UbNMASzrLTU,Картка,160,4000330381,1,,,,
b589bc43-9723-4347-b855-cf36f83b9c1d,SELL,2022-12-23 22:20:24,cdkjV0N4tGE,Готівка,150,4000330381,1,,,,
b5dac0e5-cdb4-43b5-92cf-0f21749dcc72,SELL,2022-12-03 2:50:55,mTH-jFOluC0,Готівка,240,4000330381,1,,,,
b62609c0-9243-4faa-8b06-a4a0420f2396,SELL,2022-12-23 22:39:40,LeWNkSnu16Y,Готівка,680,4000330381,1,,,,
b66f2573-e8cb-41c2-a276-a52318de765a,SELL,2022-12-10 23:43:00,oT3hmuenJSg,Готівка,150,4000330381,1,,,,
b66fb18d-273f-40f5-84b8-bc4ca78a23e2,SELL,2022-12-10 20:40:26,B_8mzKGbs74,Готівка,350,4000330381,1,,,,
b69d2813-4b84-4387-a043-75ece09829e4,SELL,2022-12-04 18:37:14,Ug81FkKkQl0,Готівка,280,4000330381,1,,,,
b6be936a-cfc3-47ec-b4c7-eb5dfcb032e4,SELL,2022-12-10 22:13:41,znw_4aVRdEQ,Готівка,270,4000330381,1,,,,
b70d7c26-0429-4933-9eff-60bcedfc31d9,SELL,2022-12-18 22:49:02,SyIMcySOlsU,Готівка,485,4000330381,1,,,,
b719077b-0e56-4f04-9fd9-9a5b008e2517,SELL,2022-12-04 18:39:20,wGFr-sVKAdU,Готівка,100,4000330381,1,,,,
b7274fa1-0fe8-4764-a701-e77d9f7e759b,SELL,2022-12-03 2:37:32,k0LblgN5GM4,Готівка,510,4000330381,1,,,,
b7c81008-5328-4d98-9a37-9f83b3965b04,SELL,2022-12-10 22:12:44,mgG9xfdUpiM,Готівка,485,4000330381,1,,,,
b85f5fd4-f793-47f4-bb1f-5f73e3a35252,SELL,2022-12-10 20:12:38,p4kN4l3ysqs,Готівка,475,4000330381,1,,,,
b8775c6c-a4d2-4b83-b86f-6b8d873f9c20,SELL,2022-12-10 23:30:11,l1CdFfM6-tM,Готівка,465,4000330381,1,,,,
b8c1137a-e9ab-413d-9447-85983137ee0b,SELL,2022-12-18 21:27:57,-wdpFTeX7X0,Готівка,75,4000330381,1,,,,
b8c2e7ef-511f-4e24-a4e6-1c808bff7471,SELL,2022-12-10 20:47:57,mbwkGboA5qo,Готівка,980,4000330381,1,,,,
b8cc4180-24bf-41c6-91cf-19b71e2d72e6,SELL,2022-12-05 18:29:11,8ySfta6G0bc,Картка,160,4000330381,1,,,,
b9494cb0-15f2-4e10-a7bc-e4bc2658ce02,SELL,2022-12-12 21:59:28,olTr77cysQc,Картка,205,4000330381,1,,,,
b9786895-2fda-4281-96a0-a3b205e2664a,SELL,2022-12-26 14:08:16,DY6mmapUArY,Картка,570,4000330381,1,,,,
babe9a32-7596-4760-a0b0-ee511edfaf18,SELL,2022-12-19 15:20:11,cAz39vXBoMw,Картка,430,4000330381,1,,,,
bb9ee075-370f-43fc-a357-878ed470fa6a,SELL,2022-12-16 20:35:52,Fn6v9EpNVTA,Готівка,140,4000330381,1,,,,
bbed54d2-c77b-4f56-bb00-c01c00e10168,SELL,2022-12-03 3:11:36,OQPz_N0zZOw,Готівка,320,4000330381,1,,,,
bbfbf8f3-6c16-4172-b667-fd18c8af89c1,SELL,2022-12-16 20:36:31,uEMVK_bDLZs,Готівка,165,4000330381,1,,,,
bc0370ba-4738-4fd9-8219-5fc06cfb7d2d,SELL,2022-12-03 2:50:04,78Z0dC_Wyys,Готівка,160,4000330381,1,,,,
bc51b0c6-33e1-46d3-88e8-a53a2583aa87,SELL,2022-12-15 23:56:15,rGP9wpzTkhM,Картка,215,4000330381,1,,,,
bc982b81-12bc-42be-8f6f-08ad69ed8df3,SELL,2022-12-04 18:38:18,nec-u2q7dvg,Готівка,485,4000330381,1,,,,
bd1d9265-430e-469b-821e-55a65b1acaf4,SELL,2022-12-03 2:56:41,OzQI8d8_Cf4,Готівка,195,4000330381,1,,,,
bd26e811-d798-4a35-ace0-b8565bf168a2,SELL,2022-12-18 20:41:48,CXO4QmNg5qc,Готівка,750,4000330381,1,,,,
bd32cd96-2a41-4a80-bbcb-9dc70117886b,SELL,2022-12-16 21:08:55,lthQnC_6Yuc,Готівка,230,4000330381,1,,,,
bd9ba759-3d39-4df3-8f3f-7ced35f9129c,SELL,2022-12-04 18:36:12,Lov2VrI_e20,Готівка,225,4000330381,1,,,,
bdc96be7-c9e3-4272-be37-a9098a1b5c15,SELL,2022-12-04 18:37:53,3S5VQzVG3-g,Готівка,485,4000330381,1,,,,
be809de3-10ad-4f01-b879-81fdbd72d7a3,SELL,2022-12-18 21:35:41,h3yRJNEB6Zo,Готівка,270,4000330381,1,,,,
bf39b9a2-4e41-46a1-b6a8-3e29310347ac,SELL,2022-12-10 23:18:39,soVoSWid4p4,Готівка,485,4000330381,1,,,,
bf3bc372-7330-4fc5-a4e8-22613bf239d2,SELL,2022-12-11 22:19:19,4HhGVtG8CoU,Картка,160,4000330381,1,,,,
bf48a7f2-8313-4377-b876-93e9ea401671,SELL,2022-12-05 18:26:38,0cz2InpnxSk,Картка,280,4000330381,1,,,,
c07a9ef8-1144-40eb-86ee-90e5a415e8b8,SELL,2022-12-03 3:16:11,zQSX3skK8es,Готівка,75,4000330381,1,,,,
c13562d3-6e41-4c8a-895a-442b84d9e9d4,SELL,2022-12-23 23:44:21,6bF5wmwXYCg,Готівка,1245,4000330381,1,,,,
c155840a-acb6-4b8e-9c3a-a6b4a72d3827,SELL,2022-12-12 21:54:52,t-cWjHUQyh8,Картка,70,4000330381,1,,,,
c21c719d-afa7-40ba-950b-6d3717e9f4d1,SELL,2022-12-18 20:20:02,LWqAHrbAT9Y,Готівка,840,4000330381,1,,,,
c24fa5ff-59e5-43fa-8ad4-807b3fb3e5d8,SELL,2022-12-18 23:25:11,9NFJJGyKxwA,Готівка,745,4000330381,1,,,,
c2ee0bb8-15d2-4d0f-93af-f90b3e03c4be,SELL,2022-12-23 23:23:01,Pt_UE6q-tEY,Готівка,485,4000330381,1,,,,
c2fdd7a1-9a4e-4b4b-9c39-d8f75fb02fcf,SELL,2022-12-10 23:43:29,Urtv90FbbfU,Готівка,160,4000330381,1,,,,
c301b2c6-4428-4033-891d-c45645a55a40,SELL,2022-12-23 23:20:12,Hv5NRVtmp88,Готівка,155,4000330381,1,,,,
c3c941cb-94a0-46e2-98f4-90937f445a99,SELL,2022-12-03 2:00:12,9kfDc3XlZn4,Готівка,325,4000330381,1,,,,
c3e8b552-e4e6-414b-8187-0f1a0411e51e,SELL,2022-12-10 23:35:14,tpwAu6N5WYE,Готівка,140,4000330381,1,,,,
c3efab66-42bb-49e5-af48-4c5b404243d6,SELL,2022-12-14 23:42:51,367tuTL-wxc,Картка,320,4000330381,1,,,,
c440fd4b-6184-4544-97a7-ddcf2f73b21a,SELL,2022-12-04 18:21:02,mrIuMYjnLXs,Готівка,480,4000330381,1,,,,
c4d4ea79-4172-44b2-9773-f2a102c1df7a,SELL,2022-12-10 20:28:48,C2scI9ti4Qo,Готівка,495,4000330381,1,,,,
c54467ea-a00d-42bd-900a-ffeef7a30fa9,SELL,2022-12-14 23:40:09,c55my_LM7mQ,Картка,505,4000330381,1,,,,
c55d4d1a-ee31-44e4-856d-a093377dde3d,SELL,2022-12-10 23:41:01,WVu1qCbzpA4,Готівка,155,4000330381,1,,,,
c6684838-bd95-4d61-b3de-aeef5063ac25,SELL,2022-12-23 23:19:46,S5-0YrrSvUw,Готівка,270,4000330381,1,,,,
c66b12f7-8364-4d65-aafa-8358effc466c,SELL,2022-12-18 20:11:57,H47q8rB3NU8,Готівка,610,4000330381,1,,,,
c6e1a53c-af2c-4412-9d73-27a8a9c1f45f,SELL,2022-12-04 17:30:21,elByfzkEu80,Готівка,210,4000330381,1,,,,
c748ba53-c3c9-4cc8-903d-c2466a8a546b,SELL,2022-12-10 20:15:41,YDEkXj3n6rg,Готівка,390,4000330381,1,,,,
c76eb087-03c5-4df9-aef3-e2a82877aa49,SELL,2022-12-10 23:31:42,vAbbI7-fUFY,Готівка,240,4000330381,1,,,,
c7a48d13-d4ae-464a-a749-41493be46247,SELL,2022-12-23 22:24:11,iSLE1m7jgO0,Готівка,495,4000330381,1,,,,
c8041ffe-78c3-4864-aa1f-0eded4ca2b1f,SELL,2022-12-18 22:37:40,ScHq22d5W-I,Готівка,580,4000330381,1,,,,
c898ae7a-de89-4e39-9002-33b73cd160bf,SELL,2022-12-18 21:44:19,i-t4FGKVYiA,Готівка,450,4000330381,1,,,,
c99d2979-41ea-483b-afaa-e44f5e3628b2,SELL,2022-12-10 23:44:01,a2kK6z27j7M,Готівка,125,4000330381,1,,,,
ca1aa1e9-8fda-40c7-9bdc-291b7dab2502,SELL,2022-12-10 23:28:19,HyhLgF74JxI,Готівка,160,4000330381,1,,,,
ca2f18f7-7db4-49b3-ba57-b5559dd263c4,SELL,2022-12-18 22:16:18,vX-9r1uCnhI,Готівка,120,4000330381,1,,,,
cb969885-fa88-4de4-bf57-7b7158d8faae,SELL,2022-12-18 21:52:03,oaS0IW3p8P0,Готівка,270,4000330381,1,,,,
cbb7ebd2-88bd-4698-9790-f5716f962d54,SELL,2022-12-23 23:29:37,4KiG8DqX4HY,Готівка,430,4000330381,1,,,,
cbd0c42d-2659-4dde-b941-5033cd71688e,SELL,2022-12-04 23:36:55,A1GX5JjFmlI,Готівка,130,4000330381,1,,,,
cc83935c-03fe-418d-bfbb-622d14001984,SELL,2022-12-16 20:07:32,5Qw266jvQsU,Готівка,70,4000330381,1,,,,
ccaa2bb6-4d52-43ad-9d59-1457cb0fb9d8,SELL,2022-12-10 22:28:49,1wYPN9T_SV8,Готівка,20,4000330381,1,,,,
cce19aa1-1265-4e61-a096-f58b8a1b9087,SELL,2022-12-10 21:43:23,fCUNf0FpMhw,Готівка,175,4000330381,1,,,,
ccef9b1a-a529-417f-82b8-f0fc465fd17d,SELL,2022-12-18 23:12:50,bW8Rjuj5Rgs,Готівка,365,4000330381,1,,,,
cd1153b8-8f79-4eb3-8108-9a9e5bcc8526,SELL,2022-12-16 21:10:34,Q2wO9JMX-Us,Готівка,170,4000330381,1,,,,
cd1f1668-730c-4216-9b32-d3472549f546,SELL,2022-12-10 21:08:32,Dy5i8N-tKMs,Готівка,110,4000330381,1,,,,
cd354211-d0b3-4c5b-ae2b-aa06fb1ef3fb,SELL,2022-12-04 17:26:35,IPomSmNatus,Готівка,280,4000330381,1,,,,
cd5bbc56-96dd-4cee-8acf-d1eb85c65f2a,SELL,2022-12-18 20:37:50,fPwdcLQGd9A,Готівка,150,4000330381,1,,,,
cd8cac76-b007-4d55-bbb9-a1714e85c8c6,SELL,2022-12-23 22:55:03,sXH6eZ5dduE,Готівка,385,4000330381,1,,,,
cdc9909c-20bf-4771-8ea0-5dd425402078,SELL,2022-12-18 20:42:44,_ToI6srvjXQ,Готівка,390,4000330381,1,,,,
cdd338be-acad-4971-840c-e29658b25f86,SELL,2022-12-03 2:10:11,-UqRc07qsXI,Готівка,75,4000330381,1,,,,
cdfff0a5-fa7a-45ea-a5ad-ff479cb6911e,SELL,2022-12-10 21:40:29,4CzgrmQVXYw,Готівка,310,4000330381,1,,,,
ce357672-caf8-40d3-85db-ed4cdf5566b9,SELL,2022-12-04 23:35:23,D8wGcKQe2ew,Готівка,1205,4000330381,1,,,,
ce3aa6b9-b951-45fe-979f-f2b6d40888f0,SELL,2022-12-23 22:17:23,9fEmhtMYlCo,Готівка,130,4000330381,1,,,,
ce63e7da-7777-4a53-a628-b0b4627f9335,SELL,2022-12-10 23:02:57,hKKu-7mIo4A,Готівка,165,4000330381,1,,,,
ce690613-8ad8-4e36-a364-36c4743da27e,SELL,2022-12-03 2:41:28,i6IdBxlX8vg,Готівка,195,4000330381,1,,,,
cea8802d-1a95-4091-b8e2-697ad2d02b2c,SELL,2022-12-10 20:45:13,EObyy7Tf1Nw,Готівка,150,4000330381,1,,,,
ceaf8962-e72f-4ad8-89c9-73cdad464b55,SELL,2022-12-03 2:53:52,gVBx50RC3Z0,Готівка,180,4000330381,1,,,,
cec059ee-61b3-401f-a877-ca78040e1713,SELL,2022-12-10 23:42:02,ZgZY16Cmlhk,Готівка,160,4000330381,1,,,,
cf156abe-6254-4aa9-bcc0-64c80e0245ff,SELL,2022-12-03 2:42:29,HnyIdLO9NMA,Готівка,545,4000330381,1,,,,
cf2d8d87-a042-4d07-8b74-67a8473ecca1,SELL,2022-12-29 17:09:28,4MqqpTmWons,Картка,125,4000330381,1,,,,
cf70e5d7-4f4d-4e43-800c-7f34c68ea08c,SELL,2022-12-10 23:02:22,8X_LKHIJbxc,Готівка,165,4000330381,1,,,,
cf770cbe-a3f9-44f2-af3e-51e739a00b4c,SELL,2022-12-16 21:27:56,R-LVWPPe-UU,Готівка,150,4000330381,1,,,,
cf900e04-8f90-4c2c-a770-d6af54940583,SELL,2022-12-10 20:34:47,Q7Ne6aVODuE,Готівка,220,4000330381,1,,,,
cf9f9eab-20e2-4c34-958e-57731f749c2f,SELL,2022-12-18 20:46:04,8oTNYrpB0-I,Готівка,180,4000330381,1,,,,
cfa8da53-672b-46e4-832b-80a1648456fe,SELL,2022-12-16 21:17:32,R8KyuLvQVhg,Готівка,70,4000330381,1,,,,
d00b3a68-d64a-4dcf-937c-845ae1487ca9,SELL,2022-12-10 20:27:49,yqTtTq1dDEk,Готівка,205,4000330381,1,,,,
d01d6e59-18f4-45c4-99be-e5140169de76,SELL,2022-12-18 21:20:49,irorh9H0ciM,Готівка,4167,4000330381,1,,,,
d049689f-c5a8-453b-9776-a567a1084adb,SELL,2022-12-18 20:16:22,jPuTC6Kftwk,Готівка,75,4000330381,1,,,,
d0aff1c2-ee57-4007-b40e-4ba170b19cd8,SELL,2022-12-23 23:17:07,y4Wm-1d7Bo0,Готівка,225,4000330381,1,,,,
d0c5d04a-5602-4eda-bb12-b59d216159fc,SELL,2022-12-29 17:06:41,byfrHuCINV8,Картка,135,4000330381,1,,,,
d13247b9-56e0-44a4-a1ee-354fbed1fde6,SELL,2022-12-10 20:54:58,mPkv8OoH3pY,Готівка,170,4000330381,1,,,,
d1764f71-3d96-4ad1-8c28-6fe95e1fe321,SELL,2022-12-18 20:24:32,uB-mOgbQUWM,Готівка,165,4000330381,1,,,,
d183b08f-4f9d-4773-a75d-d9f272736ae9,SELL,2022-12-04 18:43:18,IZcfJhaEspg,Готівка,85,4000330381,1,,,,
d2089ff2-1d0b-4660-ac2e-8680a89efd9c,SELL,2022-12-16 20:52:27,OCV7ISuJV7I,Готівка,250,4000330381,1,,,,
d2bd87bb-595d-44d9-84b7-813a1109be87,SELL,2022-12-03 2:53:17,efuSHr6pmnw,Готівка,130,4000330381,1,,,,
d2cdbfff-8500-4725-9f42-041bd90c2852,SELL,2022-12-03 2:29:52,2o9Y_q7PgLo,Готівка,600,4000330381,1,,,,
d2fab455-f962-4c42-be76-7e645ce5e85d,SELL,2022-12-18 20:12:28,dRGyybq9MzA,Готівка,170,4000330381,1,,,,
d3424dec-becd-48bf-a369-fe31fe0a50de,SELL,2022-12-10 23:04:11,VAOJfobuun0,Готівка,210,4000330381,1,,,,
d3dee5b8-ebb6-43d9-87ba-0d90e95a3209,SELL,2022-12-23 23:37:16,sctb0igRXTA,Готівка,6030,4000330381,1,,,,
d41029c8-2469-4be8-9178-2fc48b585f9d,SELL,2022-12-03 2:07:49,I6EVb-l6mcU,Готівка,640,4000330381,1,,,,
